,Data_value,tot_pop,male_pop,female_pop,median_age,median_age_male,median_age_female,employ_status_tot,employ_status_working,employ_status_working_civ,employ_status_working_civ_employed,employ_status_working_civ_unemployed,employ_status_working_military,employ_status_not_working,birth_ed_tot,birth_ed_less_than_high,birth_ed_high,birth_ed_some_coll,birth_ed_batchelors,birth_ed_graduate,birth_income_tot,birth_income_none,birth_income_with _income,birth_income_less_10K,birth_income_10_15K,birth_income_15_25K,birth_income_25_35K,birth_income_35_50K,birth_income_50_65K,birth_income_65_75K,birth_income_more_75K,trans_tot,trans_car_truck_van_alone,trans_car_truck_van_pool,trans_public,trans_walked,trans_taxi_bike_other,trans_worked_home,occupation_tot,occupation_manage_bus_science_arts,occupation_service,occupation_sales_office,occupation_resources_construct_maint,occupation_production_transport,occupation_military,industry_tot,industry_ag_forestry_fish,industry_construction,industry_manufact,industry_wholesale,industry_retail,industry_trans,industry_information,industry_finance_insure_realestate,industry_professional_scientific_management,industry_education_health_care,industry_arts_entertatinment,industry_other_services,industry_public_admin,industry_military
Health Care Access/Coverage-Health Care Coverage-Do you have any kind of health care coverage?-Yes,1.0,-0.3437045182944412,-0.3447553303332053,-0.34262896492381933,0.39434087684724073,0.3895820347194425,0.38847880024758724,-0.33264995688332544,-0.32535442773588047,-0.3237834764098768,-0.3249784917046304,-0.30505453743622574,-0.4278577177989915,-0.34324121574137756,-0.32693570416707574,-0.38906485695821613,-0.3310475862093615,-0.3475884063993263,-0.28154044351827934,-0.21255988914200016,-0.33061335708166834,-0.3853293648552486,-0.3187942682139597,-0.3451232915521652,-0.3542577558293972,-0.36146599478485303,-0.3471436706591884,-0.3194566601003041,-0.28380005298372196,-0.24179952441779248,-0.22186224947176333,-0.32919986079125796,-0.3624447864194506,-0.3754990183754545,0.011766824937685123,-0.053905357685963634,-0.29112660535524904,-0.3031077208850422,-0.32828859469338534,-0.2860273763093189,-0.3274039257417706,-0.34445258333522727,-0.41114633997356315,-0.33915427926282143,-0.4440986902954946,-0.32828859469338534,-0.43925615948809815,-0.41451385214382214,-0.24579947308684588,-0.33500077046898574,-0.3517529843907667,-0.37770973278744857,-0.2535745891596417,-0.299434827699903,-0.30104256661848366,-0.28283196335908384,-0.35121243460221185,-0.3449313916947496,-0.3223783601779647,-0.42677741379717427
Health Care Access/Coverage-Health Care Coverage-Do you have any kind of health care coverage?-No,1.0,0.34354382353621343,0.34458591451048254,0.342476795884916,-0.3943374664797637,-0.38983716884574476,-0.3882970420077952,0.33248284729520533,0.3251772529667853,0.3236000019870506,0.32478857515039994,0.30494666299633394,0.4285074650934994,0.3430923139677851,0.3266914501354657,0.3887036270693538,0.33084560971691074,0.34718775308621813,0.28144663757209937,0.21255490990345696,0.3303654047953034,0.3850326394198537,0.3185567286772836,0.3447508627448027,0.3538479078481278,0.36110985418434194,0.3468442989379822,0.3192039472219854,0.28367106082761173,0.24171138077835225,0.2219864906584116,0.3290183239002735,0.36231079807566596,0.3752906213041124,-0.011948255794753362,0.05343301405144224,0.29083635543232683,0.30273170654163256,0.32810622460600747,0.28590368870223287,0.32712293410356763,0.3442708041495951,0.41093069880876515,0.33895635288368436,0.4444839286945355,0.32810622460600747,0.4385790606601105,0.4143563478913914,0.24556251409935068,0.3348237742646513,0.3515535489557114,0.37758396186006266,0.2534356240246324,0.2993292581570515,0.3010034077272374,0.2825739731758455,0.3508679466624282,0.3447543690447675,0.32263713867573574,0.4274314120949894
Health Care Access/Coverage-Last Checkup-About how long has it been since you last visited a doctor for a routine checkup?-Within the past year,1.0,0.14664316866810212,0.1396574561360567,0.15343141859243006,0.49533656584228314,0.43966028566703813,0.521817717738137,0.15584757259796045,0.14866523501106405,0.14909305813157653,0.14766306308494506,0.16279197301334797,0.05416237210884222,0.16726033569052365,0.17292917337470337,0.12295540152791015,0.23590118238271868,0.12348019951811373,0.16655007358730511,0.21912966373763118,0.16819945516305163,0.12848230758425372,0.1757079714393809,0.17511155210025225,0.16139071134518923,0.16472497479754047,0.17387245223325776,0.1835536777067313,0.1892466278687162,0.1860085553160856,0.1725303367854823,0.14685869405450752,0.13918133290352147,0.08490831206693253,0.2032909399971305,0.1696695471124048,0.05405883839562357,0.07946133083655373,0.14760300807693172,0.16425938192601433,0.1437844539559147,0.1467960647292207,0.09577402012725442,0.13566350560801463,0.060843877946254156,0.14760300807693172,-0.10960480858973798,0.11673612242648504,0.13474719654958603,0.11873102133842962,0.14765095572561496,0.13475016331739947,0.1221556546880534,0.17703035023662655,0.142172973663965,0.190602067418854,0.11799768102390988,0.13657431582178353,0.1783306616247768,0.05374219978870694
Health Care Access/Coverage-Last Checkup-About how long has it been since you last visited a doctor for a routine checkup?-Within the past 2 years,1.0,-0.11341842134014643,-0.10813448524313318,-0.11855262639025714,-0.25473776815449206,-0.19599401195705596,-0.3001601474651996,-0.11720257708986552,-0.10138098333805734,-0.10115191374240126,-0.10089128469896874,-0.10244734797516773,-0.10119005020732816,-0.14364180234708399,-0.12373276058115099,-0.11081172909533499,-0.21395337423333943,-0.09786672530781787,-0.07621556512035615,-0.07913793044087233,-0.12091446413010234,-0.1010361395160555,-0.12457610754371916,-0.14983804927900315,-0.14594301050095634,-0.15074137887935152,-0.15267525838757678,-0.1412312349277523,-0.10995681813409917,-0.0753423086792306,-0.034854697575387485,-0.10182145659407363,-0.12076810580657232,-0.07035429170224541,-0.02980243092042757,-0.015579513775421236,0.010537639733588502,-0.01931135863486369,-0.1023017632586365,-0.08281373785139727,-0.09776162998141232,-0.11071908523387286,-0.10383960364550608,-0.14698477137328386,-0.10236547447885952,-0.1023017632586365,0.00048031619648295783,-0.10725925857246554,-0.12314294341957263,-0.08475507224548383,-0.12346070111178041,-0.12193266243311886,-0.03347815392862987,-0.1051421356407901,-0.05405581017144729,-0.12586540591879128,-0.08289550125196031,-0.09332394475399657,-0.09058823683651294,-0.1007086943127193
Health Care Access/Coverage-Last Checkup-About how long has it been since you last visited a doctor for a routine checkup?-Within the past 5 years,1.0,-0.0873821250542953,-0.08057546827643354,-0.09400464211529046,-0.4921003943060572,-0.4413826360526797,-0.5174227128393587,-0.09597229071752918,-0.08922796900335257,-0.0896645799451171,-0.0879463246022388,-0.10757802436629177,-0.010321469915811255,-0.10697835246696734,-0.11017744064385321,-0.07308023928476676,-0.17204025416782043,-0.06020855560631991,-0.10254179537281588,-0.15240504215309633,-0.10559302723626614,-0.07504306265035351,-0.11143087739129152,-0.11009925654655454,-0.10169029271781169,-0.10166638941994872,-0.10607561374910757,-0.11350176175668926,-0.12171241246453908,-0.12115311833629035,-0.11735580111276302,-0.08714908634900068,-0.08627833160527211,-0.03083352256403399,-0.1354670997773607,-0.08754051648910004,0.0010833271856793927,-0.01756009759920604,-0.08771032899844941,-0.10381352027264774,-0.08189772486511941,-0.08686498250199712,-0.04169086494682885,-0.08005621622815623,-0.012337279464788086,-0.08771032899844941,0.13587620062529635,-0.06061155568562035,-0.07848279152895421,-0.064779056953871,-0.08528465593630366,-0.0757284209840142,-0.06369635621938098,-0.11246764168722227,-0.08738706596156183,-0.12476038717532084,-0.056660659765542506,-0.08117599833493729,-0.13818400973773484,-0.01001525528676929
Health Care Access/Coverage-Last Checkup-About how long has it been since you last visited a doctor for a routine checkup?-5 or more years ago,1.0,-0.18101140763947363,-0.17578327974211158,-0.18608114632297823,-0.4109079638899609,-0.3670693185043537,-0.4217916263070916,-0.18849819489644892,-0.19070627645030835,-0.1912663205078728,-0.18994365305254887,-0.20307051881011007,-0.06809264037406462,-0.18363170814094554,-0.20956367094105738,-0.15507982328527878,-0.21952404390059077,-0.16436163242286797,-0.236643558286734,-0.30152683970172023,-0.2064200112770396,-0.16953998886476032,-0.21326039779197278,-0.1950987128004832,-0.1755390115232679,-0.1781875144496613,-0.19090463697267154,-0.21266739387350703,-0.2436222128610639,-0.26215939104578106,-0.27079077198793333,-0.18855971106392588,-0.1640387152095034,-0.134001012940656,-0.28477292352411,-0.2644083738608436,-0.13786495497811344,-0.15651869677008548,-0.18922685737262165,-0.2247840914216086,-0.1855632036078481,-0.1820580740036256,-0.12450085962544045,-0.13706472562197008,-0.07972320203522514,-0.18922685737262165,0.07522654654434262,-0.1518380181300903,-0.1458024785890389,-0.16195213751282772,-0.17446435537639077,-0.15989907611963503,-0.20277019603627508,-0.22697806965538,-0.21373022541774983,-0.22818607834455057,-0.16078336439652663,-0.18021090018594738,-0.23416565068914516,-0.06767463340284204
Health Care Access/Coverage-Last Checkup-About how long has it been since you last visited a doctor for a routine checkup?-Never,1.0,0.008476856736480232,0.013392863508009802,0.003682727664516515,-0.5688085232776313,-0.5732879530097305,-0.5569932512495492,-0.007050399172398834,-0.0020370690000545513,-0.0028932543109458104,-0.0014269290216149453,-0.019336020788617993,0.10358341899167268,-0.015609463423172367,-0.014729415711263487,0.07298747234046786,-0.0790228346428282,0.012976325371678286,-0.01846982129521394,-0.06425181546799028,-0.0069672782148989774,0.05386350578153569,-0.019185103721635198,-0.012639267814575332,-0.004329501415614782,-0.01078443216583398,-0.024487117578950588,-0.03679596014326922,-0.034082571352486685,-0.03845583120024834,-0.013525877191635652,0.0004603334635149172,0.02449782140251829,0.07397220342026158,-0.17850611246674467,-0.15797663924553534,0.02442882563526728,0.01664289545190597,-0.00034609329863437955,-0.014643251031124249,-0.012605329846007495,0.002146309117184323,0.06881642619893927,0.0015522879926395913,0.1033215543752292,-0.00034609329863437955,0.241446548503003,0.06379464636044922,-0.03454589120659383,0.02560739107266905,-0.003846263078696105,0.02217748126378923,0.00673081182947106,-0.02679760053535097,0.006222685121011722,-0.04695976729072824,-0.0009223844768681826,0.020014819022659114,0.02586620735964224,0.1031418239538378
"Health Care Access/Coverage-Personal Care Provider-Do you have one person you think of as your personal doctor or health care provider?-Yes, only one",1.0,-0.03331454071488181,-0.0362650681881964,-0.030433236417023418,0.5959561242512033,0.5759232605826077,0.6062430778200291,-0.02388224216168044,-0.016616639119891426,-0.014422522486782418,-0.013353945315463953,-0.026234133289569143,-0.28264542703712775,-0.0361956407041525,-0.022462248102401446,-0.10066907548771332,0.01889717927792644,-0.05448512343767896,-0.005735471818431825,0.05409632628976678,-0.02536427335219679,-0.08990074973850098,-0.012380229029817093,-0.02153107887683838,-0.041084129121569286,-0.0389592889694038,-0.023284974627228436,-0.0035448858218776707,0.01626064668907412,0.035159640276819275,0.018048548935586117,-0.017215222895283218,-0.034337875581302225,-0.08015553022172497,0.13210402027666282,0.12986001926937052,-0.07073773304665674,-0.03727003892072554,-0.016138434916028552,0.011881677533646372,-0.02866959490233114,-0.02824789629276187,-0.09477189702015931,0.013147438559771761,-0.2835905396352041,-0.016138434916028552,-0.2092577502100016,-0.09169533053183676,0.10168440213960067,-0.030294444842114368,-0.029221502653420803,-0.05067895042055044,-0.001013232325418445,0.003717679178009306,-0.026009081412575297,0.0397883112466897,-0.06789645761391805,-0.041769506400932924,-0.06448610378222037,-0.2828982295465305
Health Care Access/Coverage-Personal Care Provider-Do you have one person you think of as your personal doctor or health care provider?-More than one,1.0,-0.0666290786864961,-0.06821526604546732,-0.06507285339179564,-0.09771659633324647,-0.12742223940334413,-0.07862439884494589,-0.06631907718171219,-0.07572762734176713,-0.07754443085701633,-0.0803142659912978,-0.045061525267440415,0.16966695176579313,-0.049815381078486494,-0.05656525677415807,-0.025467392621058498,-0.06004267683472109,-0.059668859628153215,-0.05867383210902753,-0.07428221592206903,-0.058343046758332705,-0.02662950548765289,-0.06453773695217063,-0.06862886564058664,-0.05197724773866479,-0.052878956335726916,-0.05960431599580599,-0.0692605399530253,-0.07614254300907747,-0.08258134654057671,-0.06532860586098926,-0.07779850455454117,-0.07792952593550194,-0.060629412928880175,-0.0433823792332542,-0.10832227215809855,-0.05035023914389442,-0.08294082346506744,-0.07828130062405157,-0.08723344891122341,-0.06304744122224712,-0.06763454046920324,-0.053675168409567424,-0.12095113182867558,0.1865418459383542,-0.07828130062405157,-0.07853959898470965,-0.04157900689734207,-0.18281711396672215,-0.07217674441705454,-0.06979491168268621,-0.062250049615582934,-0.07892218148972972,-0.058832132195565726,-0.06475530238520323,-0.09461902550803362,-0.04589579670569614,-0.06516744117346211,-0.022860579822790217,0.1703584266254617
Health Care Access/Coverage-Personal Care Provider-Do you have one person you think of as your personal doctor or health care provider?-No,1.0,0.07438536613137432,0.07874174918106297,0.07012743880044907,-0.6588646269570738,-0.6194663479135767,-0.6811594104448958,0.06300093243317922,0.05938411425376409,0.05774508064719771,0.0579562311523051,0.054427127418423586,0.24492900874561993,0.06883697769764707,0.055803345288082604,0.13275160317659535,0.008482696972445079,0.09544286466978599,0.03693128079686176,-0.025999641578432674,0.06019456841123607,0.12047711900743484,0.047970620002652266,0.06100088460725951,0.0754777271783343,0.07341998615797725,0.058273454772196136,0.039885992208363634,0.020022033423589627,0.0009813821802505502,0.01236470066814519,0.06120939562834934,0.0816405417735532,0.12696654849718847,-0.13434670108772925,-0.09728959811122738,0.11031100780885944,0.08768862795076958,0.060183289020915194,0.03169218094800115,0.06700888382290716,0.0689188577502782,0.1406547695957632,0.047812368866876696,0.23699994548461942,0.060183289020915194,0.2905093482223613,0.1306212080662054,-0.02485954104140928,0.07376325609760281,0.0711635169173868,0.09286847497127612,0.04250717542822994,0.026263777804187843,0.06482787332665238,0.0024232879943988776,0.10448790772831676,0.08376456502923187,0.08872727371597393,0.24486617652903658
Health Care Access/Coverage-Under 65 Coverage-Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)-Yes,1.0,-0.3334442457206601,-0.33419684094867724,-0.332660938655196,0.3390096590260492,0.33512604834888865,0.33203515722137134,-0.3236212988084518,-0.313815426738953,-0.3122813888725349,-0.3131167413704195,-0.29779362097760326,-0.41500295383436375,-0.33856621727700875,-0.3184679770847607,-0.37694505920206156,-0.32950628284893707,-0.340445984025155,-0.2693538838103832,-0.1989279044937461,-0.32130037586715576,-0.37444992956183965,-0.3098192544934649,-0.3371751290818324,-0.3502843148771334,-0.357207948143712,-0.3422177945204111,-0.3122114270717205,-0.270955604191182,-0.2265292220937914,-0.2035529910540153,-0.31734966026397554,-0.3529955376615327,-0.3627399306922223,0.030304863049875678,-0.0352046926754019,-0.27948968569403737,-0.29318873130236783,-0.31640437973504415,-0.2717583288951786,-0.3178494355363407,-0.33485768836043694,-0.3985465685303475,-0.3279872101509129,-0.4294916281583738,-0.31640437973504415,-0.4179730243744179,-0.4008709643493929,-0.23453927508176317,-0.3224688056621171,-0.34384186824764335,-0.3645948731461994,-0.23868322080039503,-0.28849696128821023,-0.28811107390381635,-0.27063127760638095,-0.34432211661060086,-0.33319350508330836,-0.30858011838509847,-0.41406207649370236
Health Care Access/Coverage-Under 65 Coverage-Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)-No,1.0,0.3326311399590022,0.33338691278063465,0.33184485622264326,-0.3396647864542574,-0.33579743244625143,-0.3327126220990604,0.3227977028676934,0.31294256508518936,0.31140642635410964,0.3122210341575431,0.29716671665723243,0.4146342403727836,0.33783177498366807,0.31755476714616576,0.37622530766107265,0.3284729797424967,0.33952956251704297,0.2684848749447969,0.1980500911636439,0.32039447367832075,0.3736835962890954,0.3088877926811387,0.3362167813105698,0.3493766883354169,0.35627351575648347,0.34122387211658994,0.3112037241090923,0.2700020514846244,0.22562588473925746,0.2028006863266365,0.31645494653564854,0.3521166385918389,0.36196725909760524,-0.030977432769373803,0.03436860069991341,0.2787961455079949,0.2923514507474366,0.3155071046439957,0.2708283303833182,0.3170100042187581,0.3339971265304002,0.3978159227153801,0.32693616234149486,0.42909537328921094,0.3155071046439957,0.41762543851134465,0.40012117973837136,0.23339857671430683,0.321674639348254,0.3429674644311567,0.3637289611651599,0.237922768973737,0.2876431447582879,0.28727484745883264,0.2696676026581977,0.34348154316636387,0.3323812357704482,0.30774125001913866,0.41369386435843275
Health Status-Fair or Poor Health-Health Status (variable calculated from one or more BRFSS questions)-Good or Better Health,1.0,-0.1470366169412169,-0.1439898997938536,-0.1499848470336654,-0.1438606389951053,-0.08962805589313948,-0.18107745012694612,-0.14750507479568714,-0.11640687810205022,-0.11639815121756986,-0.11065305228522875,-0.1792711175369253,-0.0848149881825928,-0.1999487265342387,-0.22314288332670174,-0.2546101637746397,-0.28581372395126864,-0.2205082477464477,-0.15566567977842838,-0.13683235725988424,-0.22223471813036286,-0.24023487533134757,-0.2180488976091171,-0.25256099598718507,-0.26161139910504627,-0.25709203848785694,-0.24262871488371893,-0.21881844690170102,-0.1820578177079589,-0.1496723005817275,-0.11648733695951273,-0.11134875132174425,-0.1329016366840169,-0.11814975979120579,0.02642812105873638,0.005529678667587192,-0.07012034099050496,-0.04631912575212115,-0.11072623493766098,-0.07757879797787522,-0.11841586000644005,-0.1239568964779786,-0.13887422169580466,-0.14923053051906718,-0.08214140075545132,-0.11072623493766098,-0.10274376115199814,-0.12008924277171512,-0.12105696772255216,-0.10750803261016217,-0.13296105362328045,-0.13436225066524513,-0.06433639089259001,-0.07736132408433963,-0.07473854499696841,-0.10328369481699609,-0.11907445988399726,-0.11912841672641983,-0.12765393972427555,-0.0845935631432448
Health Status-Fair or Poor Health-Health Status (variable calculated from one or more BRFSS questions)-Fair or Poor Health,1.0,0.1467473035292027,0.1436896726136818,0.14970621606077827,0.14433168605266872,0.08982570281044004,0.1817372570595507,0.14721803666166813,0.11610832203138932,0.11609205864193162,0.11034024298756717,0.1790457114961684,0.08553001129694525,0.19968307451812725,0.22266923199315455,0.2541064651686387,0.2854965894542635,0.22010084053088363,0.15508860064909877,0.13615091957435618,0.22175833838529152,0.2396666546374461,0.21759215017519223,0.2521912221974549,0.26124773477551416,0.25671420716913407,0.24229759208692891,0.21844154502038282,0.18154924648316914,0.14908812181338052,0.11571984185653886,0.11104063468616818,0.13270356449031848,0.1178201842438432,-0.027044330983983778,-0.0061362106870457445,0.06953560020980086,0.045863198045373206,0.11042092495315434,0.07720793960581146,0.11809695494973549,0.12362388031385116,0.13852692815649817,0.1492289299699689,0.08295974827727802,0.11042092495315434,0.10207951540174977,0.11970321276160789,0.1212439725045807,0.10718566371958418,0.13267799549814216,0.13396371707632435,0.06380314094845087,0.07698494885387952,0.07424136171755447,0.10301857061667548,0.11879278890048119,0.11873862461991469,0.12721278687861545,0.0853114771945855
Health Status-Overall Health-How is your general health?-Excellent,1.0,-0.012286600009414719,-0.012288376749446573,-0.012283039065321057,-0.17336125732419577,-0.14076049699033094,-0.21106940500892393,-0.009237722155745871,0.005914198280870506,0.00548188826486417,0.005609670569568248,0.003952410382341203,0.05758929262568531,-0.03514947528680343,-0.010246171014856129,-0.02212075376050792,-0.08210284872890049,-0.02948976439810732,0.054787810527997124,0.09584524838864693,-0.011245836953308538,-0.005453593858751823,-0.01237570378420808,-0.046389739628106656,-0.04315311001139145,-0.047726751321547335,-0.0477662650536191,-0.031667107485819156,0.007588681162640972,0.04333325109049413,0.0996594882608735,0.00486253873177482,-0.02929883909476497,-0.0029475683863149573,0.14454369550372603,0.11945533496650043,0.09541416089078708,0.08003454225099824,0.005369676065356635,0.04923041135532856,0.013079827015394556,0.0030150609106536636,-0.028762771776127974,-0.12031211646318642,0.058339306739579454,0.005369676065356635,-0.09323111405150673,0.0032285163657604374,-0.1495494919682339,0.0005121483174312085,-0.011137007387130976,-0.030698555369659743,0.08673836721101119,0.06012238027078898,0.08770025500867255,0.0073887285673455505,0.021116534522031542,0.015704956302444294,0.05832767995539841,0.05774652805582285
Health Status-Overall Health-How is your general health?-Very good,1.0,-0.2009615222450094,-0.19799355301469562,-0.20382495751309979,0.002730654892209517,0.06405182661194382,-0.03693289537333594,-0.20016899481996347,-0.17116840466837105,-0.17102268461029407,-0.1651366555223843,-0.23459729196545903,-0.14110927896147185,-0.24871564387662937,-0.3175266686633783,-0.3530518983186273,-0.3613722192344016,-0.3132381573120614,-0.2598013387183173,-0.2397821060788817,-0.3169753226822539,-0.3496616919142285,-0.30960142260970364,-0.3360281981437074,-0.3420586838199139,-0.34482386104863366,-0.32999510964485435,-0.30690749685529717,-0.27938579675574043,-0.25133845816352607,-0.22371247749316767,-0.16640854124639184,-0.17796370320079802,-0.17415320681942764,-0.050290615076680555,-0.06068384394397723,-0.1461904474975816,-0.10718508881198861,-0.16556372886057863,-0.13511752788536965,-0.18164861898733245,-0.18311975147732346,-0.19358946996032791,-0.1683509156358903,-0.14707171823603848,-0.16556372886057863,-0.1442088019169003,-0.18604636785152998,-0.11204054821623129,-0.16417166280573373,-0.18631836600453008,-0.19185847617009597,-0.12446186714313673,-0.15092198228772696,-0.14433211868971904,-0.15400172984024502,-0.18934179008320634,-0.17771624876099332,-0.19231263062616005,-0.14051780316913423
Health Status-Overall Health-How is your general health?-Good,1.0,0.124665665154688,0.12489908147636802,0.12441956074962726,-0.10953923725371116,-0.15978457783895958,-0.0629555387085106,0.11855392820732127,0.10659577285805076,0.10677800516666665,0.10651597396286823,0.10799788527468146,0.05419830361323084,0.13836488158896182,0.12910335149311006,0.14458959944642902,0.17252287168654054,0.14839291649146724,0.08011457261376063,0.034365079373583074,0.1309514466490262,0.144659460670828,0.12786417760181557,0.14873588456636458,0.13883160300695144,0.15626494683494224,0.15798285373209517,0.14434007090735348,0.11957932513196577,0.09024283588448746,0.04002113996949588,0.10857118263807361,0.12610666068342985,0.11954220329032211,-0.0032721172419507305,0.0030677753045812435,0.050375395555519474,0.03708958909275604,0.10755485693525806,0.06482308190553471,0.11570217736340636,0.11874698182498991,0.14558689661381005,0.1734476391684965,0.07113019320124617,0.10755485693525806,0.19089817152974076,0.13373875716094766,0.14776948155897246,0.11640840947646038,0.12246203493282903,0.15318923541936713,0.02774806755768468,0.08518914971217048,0.04684943127229099,0.0966435233403019,0.12111371495459089,0.10370419734740544,0.07013615361190385,0.053281974936645514
Health Status-Overall Health-How is your general health?-Fair,1.0,0.14260358589375977,0.13969517359580638,0.14541764825554074,0.14013538298326367,0.07895077791290277,0.17894400512658623,0.14350396523678632,0.11370610132849349,0.11381437395696455,0.10734760086681637,0.1848645567693905,0.06843772065238203,0.19374230612059853,0.30349937695375145,0.3234533912989268,0.3632115370748651,0.30038545798612226,0.24161438770755914,0.22061222441704217,0.302005325585716,0.3170880091697795,0.2981942169197516,0.32522443463205614,0.33265438340580633,0.334042983774998,0.3222301076332164,0.3008450664593637,0.2677699971550387,0.23756253299581587,0.2041584581422658,0.10784905586033704,0.12472769357178434,0.1127944845601054,-0.010387064817204793,0.012926916287135081,0.07991058901938813,0.055073456588492505,0.1071279079331474,0.08124996734999314,0.11602911891043846,0.12114948899564097,0.12618628969174545,0.12632539556772224,0.06683350110848228,0.1071279079331474,0.08119716599077942,0.11179730699958558,0.10127805521608187,0.10917360329696571,0.12654800974746178,0.12397323250166346,0.07152958383562939,0.08581681790196591,0.08490063455457415,0.09871384273041113,0.1157057867155566,0.11566211907686942,0.1329499678821244,0.06832142173950181
Health Status-Overall Health-How is your general health?-Poor,1.0,0.10120643186149811,0.09897200343907707,0.10336961764746423,0.09785737201521866,0.07868474268199423,0.11789801542151604,0.1005792908121883,0.0783048989890744,0.07804525881527086,0.07597626673413997,0.10010115672127483,0.08836160793750425,0.1381717117114739,0.09826383093854357,0.14151716865333902,0.1598182337519273,0.09704254914810026,0.02887672141047143,0.014239055332181894,0.09819081734413485,0.1179793128102138,0.09397242319766387,0.13571995817422258,0.14597458187782833,0.1342604007194359,0.11766088848170633,0.09256272043659299,0.05361687898616973,0.020739617274205487,-0.010162628883573797,0.07684056044522422,0.10067566500903209,0.08469984757691691,-0.052416823266054464,-0.044217745677021934,0.021927510595062018,0.009741479658475247,0.076667217999543,0.040154498066448926,0.07861839534684854,0.08323677167305206,0.11321208925528675,0.14365578292835307,0.08454996583491897,0.076667217999543,0.10850500006395643,0.09189846509882525,0.12044763823936577,0.06339878358525843,0.0966537277510078,0.10585550042856325,0.023464413013351414,0.029978913771788542,0.024009380164479253,0.07421713659311661,0.08103592766155618,0.08130084833107627,0.0672954609595266,0.08800252312829022
HIV-AIDS-HIV Test-Have you ever been tested for HIV?-Yes,1.0,0.21661662556409053,0.2124800692160231,0.22061693708297195,-0.047056361173801804,-0.04269872919206891,-0.06908031437352381,0.2216218395345744,0.21068762598915816,0.20953392055416747,0.20521126705635975,0.2548595986748494,0.2938947478706508,0.23908615839833955,0.2353704879239788,0.2481091637077845,0.21880154494875156,0.21120516982679466,0.23321733327963715,0.28194771414448494,0.23280061236182947,0.25278959838101694,0.22818899604256881,0.2262881116292222,0.23056923100841295,0.22204005774101804,0.21408755554169817,0.21142672542689564,0.2176544178895712,0.22426457914519157,0.25276825806479863,0.20610749453781335,0.1807353567205434,0.1904738264554468,0.2563539397221664,0.22448327859608924,0.2320403368388436,0.19723440489725838,0.2061445056136454,0.2196457718352877,0.22331085332315118,0.206437637957905,0.18979613653118987,0.1283430801848393,0.2980819902817739,0.2061445056136454,0.02703294220149417,0.20680080844120857,0.06597068264767933,0.16861697830719796,0.20193052427844277,0.1974235763352698,0.23428111361093515,0.2094638687464499,0.24906162387038275,0.20131880258859217,0.2344477486566127,0.22969119917639974,0.31488603598849935,0.2936298519335268
HIV-AIDS-HIV Test-Have you ever been tested for HIV?-No,1.0,-0.21649681987050534,-0.21235061062715438,-0.2205065594250498,0.04645958697648304,0.042093875073746845,0.06848906582479712,-0.22154323247893795,-0.21058778968428638,-0.2094345305927533,-0.20510084791321598,-0.25488615199097364,-0.2937678635334073,-0.23904438193945984,-0.23532532577526086,-0.24781557681050345,-0.2188128369866304,-0.2111179131208496,-0.2332375873911554,-0.2821330871978167,-0.23273724375646218,-0.2525939123183742,-0.22815227809626246,-0.22622876311590934,-0.23052650525575752,-0.22195984765331342,-0.21401491446585721,-0.2113874089445716,-0.2176174639082374,-0.22428982420808247,-0.252820710253422,-0.20598995270693637,-0.18053965883731984,-0.19022515710906343,-0.25671031406846834,-0.22480666731845136,-0.23204047411806025,-0.1972468533774635,-0.20602939089036182,-0.21961359175201073,-0.22318179717930162,-0.20630663234137142,-0.189453827705951,-0.1282052227179092,-0.2979285258966507,-0.20602939089036182,-0.026228387399098604,-0.20641853240662522,-0.06599314355575012,-0.16844746027434415,-0.20180084146770003,-0.19719442396627637,-0.23438557027805515,-0.20936598223998626,-0.2490242755185396,-0.20128613766719372,-0.23426136432569966,-0.22954457375576406,-0.31490040573105244,-0.2935052814409267
Immunization-Flu Shot-Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions)-Yes,1.0,-0.16936424784185955,-0.16862688969045078,-0.1700578572872718,0.11210911410921172,0.10110792894547503,0.13242098277672024,-0.1716017350912634,-0.1593880104849997,-0.1606226789999822,-0.15622235565540643,-0.2076181650132052,0.03766606382006863,-0.19154595744708167,-0.23409756228170642,-0.18993484558819998,-0.23975014773669218,-0.24358434848694185,-0.23288005996868125,-0.23187876751877437,-0.23260551630974688,-0.2253677945716344,-0.233444063447401,-0.2272225812677739,-0.21995216588498687,-0.23710528414220527,-0.23844180337950893,-0.23689438471165533,-0.23958834182356284,-0.2435331757910532,-0.22113140474851506,-0.1556639936514362,-0.1521941728107221,-0.14520250439710458,-0.09266548678447739,-0.15333103304645937,-0.19345698013177176,-0.15675761458126636,-0.15494969849079893,-0.14754316395105777,-0.1712570622317275,-0.1690624723741237,-0.1340012174644634,-0.1369340936540568,0.04861646880131247,-0.15494969849079893,-0.05392936559624769,-0.13056102755315213,-0.13540015098781888,-0.15810223246313787,-0.16705962637042246,-0.1525951393016961,-0.13812858468466835,-0.1599026566756977,-0.1693128196166022,-0.14456455878632954,-0.18608729158252243,-0.1540256283555069,-0.15254188257019488,0.03837487796242756
